,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W100244,2026-05-01,BA14,LSD,LSD,Colourless,Blotter Paper,Oral,"Not stated,  ",LSD,,51.32102,-2.1876733333333336
W100400,2026-05-07,SA11,LSD,Not stated,Red,Paper,Intramuscular,"Euphoria, Increased energy, Increased senses, Increased libido, Visual hallucinations, Chest pains, Paranoia, Confusion",LSD,,51.70800714285714,-3.6944071428571426
W100583,2026-05-11,BN3,lsd,dr suess,Red,Blotter Paper,Not stated,"Not stated,  ",LSD,,50.836725,-0.179625
W100641,2026-05-14,BT4,PSILOCYBIN MUSHROOMS,Not stated,White,Capsule,Not stated,"Not stated,  ",Psilocin,,54.595659999999995,-5.88056
W100659,2026-05-19,CB24,4-ho-met,Not stated,Yellow,Powder,Not stated,"Not stated,  ",4-HO-MET,,52.27169285714285,0.0806571428571428
W100953,2026-05-26,CF72,magic mushroom chocolate,Not stated,Brown,Solid,Oral,"Euphoria, Relaxed","Caffeine, Theobromine",,51.530146153846154,-3.408415384615384
W101604,2026-06-11,BN2,MUSHROOM CHOCOLATE,Not stated,Brown,Solid,Not stated,"Not stated,  ","Psilocin, Theobromine",,50.823825,-0.082825
W101781,2026-06-15,B91,2C-B,Not stated,Grey,Powder,Oral,"Auditory hallucinations, Visual hallucinations, Nausea, Vomiting, Paranoia, Confusion, Agitation","2C-B, 2C-H",,52.4143,-1.7809
W101840,2026-06-16,E1,2C-E,2C-E,Green,Other,Not stated,"Not stated,  ",Unable to Identify (Insufficient sample for repeat analysis),,51.51302727272727,-0.0617727272727272
W101961,2026-06-17,EH15,LSD,Not stated,Green,Blotter Paper,Not stated,"Not stated,  ",No active compound identified,,55.948033333333335,-3.1120666666666668
W101972,2026-06-17,CR69,Mushroom microdose capsule,6g of functional mushrooms third eye fung,Brown,Capsule,Not stated,"Not stated,  ","Caffeine, Psilocin",,51.31583333333333,-0.0407999999999999
W101979,2026-06-18,GU21,LSD,mando LSD,Black,Solid,Not stated,"Not stated,  ",LSD,,51.322399999999995,-0.5923666666666666
