,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W068762,11 Sep 2025,NW2,Diazepam,Not Stated,Blue,Tablet,Oral,Relaxed,Diazepam,,51.5608,-0.223325
W068817,11 Sep 2025,BB5,Alprazolam,Rlam Alprazolam Batch 210554,White,Tablet,Not Stated,Not Stated,Tramadol,,53.7561875,-2.372
W068794,11 Sep 2025,PL22,Diazepam,Not Stated,Blue,Tablet,Oral,"Relaxed, Depression",Ethylbromazolam,,50.39221111111111,-4.640277777777778
W068632,11 Sep 2025,EH22,Diazepam,Not Stated,Blue,Tablet,Not Stated,"Increased Confidence, Relaxed, Violence/Aggression",Diazepam,,55.90278333333333,-3.078175
000234462,11 Sep 2025,CF10,Diazepam,Bensedin,White,Tablet,Not Stated,Not Stated,Diazepam,,51.48,-3.18
W068815,11 Sep 2025,M22,Temazepam,Teva Temazepam,White,Tablet,Not Stated,Not Stated,Bromazolam,,53.3861,-2.2599
W068699,09 Sep 2025,IG10,Diazepam Accord,Diazepam Accord,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,51.646,0.0538
W068767,09 Sep 2025,CF10,Diazepam,Not Stated,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.48,-3.18
000234979,11 Sep 2025,CF40,Benzos,Diazepam,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,51.627316666666665,-3.461883333333333
000234978,11 Sep 2025,CF41,Valium,Not Stated,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,51.6543,-3.4913
W068718,09 Sep 2025,GU14,Alprazolam,Galenika,Blue,Tablet,Oral,"Euphoria, Empathy, Relaxed",Ethylbromazolam,,51.2955,-0.7908
W068781,09 Sep 2025,SW2,Diazepam,Diazepam,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,51.4548,-0.1158
W068779,09 Sep 2025,SW2,Diazepam,Diazepam,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,51.4548,-0.1158
W068716,09 Sep 2025,DN14,Galenika Bensedin,Galenika Bensedin,White,Tablet,Oral,"Increased Confidence, Relaxed, Memory Loss, Confusion",Diazepam,,53.7121625,-0.9026825
W068711,09 Sep 2025,SE14,Alprazolam,Galenika Ksalol alprazolam,Blue,Tablet,Not Stated,Not Stated,Alprazolam,,51.47646666666666,-0.0322333333333333
W068780,09 Sep 2025,SW2,Diazepam,Diazepam,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,51.4548,-0.1158
W068502,09 Sep 2025,GU14,Lorazepam,elikem Lor ,White,Tablet,Oral,"Euphoria, Enhanced Senses, Paranoia, Panic Attack",Lorazepam,,51.2955,-0.7908
W068751,09 Sep 2025,B14,Clonazepam tablets,Galenika Rivotril Clonazepam,White,Tablet,Not Stated,Not Stated,"Paracetamol, Bromazolam",,52.4174,-1.8898
W068755,09 Sep 2025,B14,Clonazepam,Clonazepam Neurazpharm,White,Tablet,Not Stated,Not Stated,Clonazepam,,52.4174,-1.8898
000234326,09 Sep 2025,CF11,Lorazepam,Lorazepam,Blue,Tablet,Not Stated,Not Stated,Lorazepam,,51.48,-3.18
W068708,09 Sep 2025,N13,Alprazolam,Rlam Aran Pharmaceuticals,White,Tablet,Oral,"Chest Pains, Paranoia, Agitation",Tramadol,,51.6179,-0.1101
W068605,09 Sep 2025,LL29,Diazepam,Diazepam,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,53.283275,-3.6966
W068698,09 Sep 2025,SA8,Diazepam,galenika Diazepam 10mg,White,Tablet,Not Stated,Not Stated,Ethylbromazolam,,51.722449999999995,-3.8458625
W068636,09 Sep 2025,AB41,Diazepam 5mg tablet,Diazepam 5mg tablet,White,Tablet,Not Stated,Not Stated,Diazepam,,57.35964615384615,-2.199930769230769
W068673,09 Sep 2025,NE33,Clonazepam,Clonazepam,White,Tablet,Oral,Not Stated,Ethylbromazolam,,54.9986,-1.4323
W068645,09 Sep 2025,N2,Lorazepam,Elikem Lorazepam ip 2mg,White,Tablet,Not Stated,Not Stated,Lorazepam,,51.59,-0.1531
